id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,state,color
1025,28863,2014,Volkswagen,Altima,like new,,diesel,10965,rebuilt,manual,OH,red
6103,3091,1996,BMW,Focus,excellent,other,electric,207725,rebuilt,automatic,GA,other
8096,6412,2019,Volkswagen,Impala,fair,4 cylinders,diesel,84335,clean,automatic,TX,black
8483,25229,2007,Kia,Focus,fair,3 cylinders,hybrid,55346,salvage,automatic,NY,blue
9561,63580,2009,Nissan,,good,8 cylinders,diesel,184560,,manual,FL,white
8615,45982,2017,Ford,Focus,excellent,6 cylinders,diesel,210774,rebuilt,manual,IL,other
5471,21039,2006,Volkswagen,,like new,8 cylinders,,55579,clean,manual,MI,black
429,25898,2019,Chevrolet,Rio,like new,4 cylinders,electric,103217,salvage,automatic,OH,black
5707,67731,2000,BMW,Altima,excellent,other,gas,82036,,automatic,IL,blue
1671,74962,2006,Volkswagen,Golf,like new,8 cylinders,gas,70166,clean,manual,GA,green
9774,41698,2009,Nissan,C-Class,good,3 cylinders,gas,241598,rebuilt,automatic,NY,gray
8707,74008,2015,Nissan,3 Series,salvage,6 cylinders,electric,191226,salvage,manual,TX,silver
5693,7516,2018,Toyota,,fair,6 cylinders,diesel,23349,rebuilt,manual,FL,silver
4219,20377,2002,Hyundai,Golf,,8 cylinders,diesel,61678,rebuilt,automatic,FL,gray
9207,35900,2009,Toyota,,excellent,3 cylinders,electric,181819,clean,automatic,MI,black
4384,46000,2008,Nissan,Corolla,like new,4 cylinders,gas,125422,salvage,automatic,NY,white
3285,27544,1997,Honda,3 Series,like new,6 cylinders,diesel,102415,clean,automatic,MI,gray
9547,38762,2020,BMW,Elantra,good,other,gas,224424,clean,automatic,PA,red
2333,2145,2008,Chevrolet,C-Class,salvage,,,150616,,,FL,red
245,37912,2013,Toyota,3 Series,,4 cylinders,,42371,,,OH,black
1613,72737,1999,,,,4 cylinders,gas,91726,clean,,MI,black
415,77900,1997,Nissan,Golf,fair,other,electric,186518,rebuilt,manual,IL,white
993,33539,2011,Hyundai,C-Class,salvage,,gas,187910,,manual,NC,blue
6081,40474,2000,Chevrolet,,fair,,electric,183018,,automatic,TX,black
9099,66442,2002,Kia,Impala,excellent,other,,193670,,,TX,gray
3319,39225,1996,Honda,3 Series,good,8 cylinders,,174692,,,TX,other
9499,8112,2003,,Altima,excellent,,hybrid,143518,rebuilt,automatic,CA,other
418,42074,1998,Mercedes,,good,3 cylinders,gas,50623,salvage,automatic,NY,gray
4381,72331,2015,Chevrolet,Civic,good,3 cylinders,diesel,148697,,,OH,silver
4778,10900,2019,Mercedes,Elantra,fair,other,diesel,36425,,automatic,PA,
6660,75407,2017,Volkswagen,3 Series,like new,6 cylinders,hybrid,166941,salvage,manual,OH,green
3096,75216,2001,Volkswagen,Rio,like new,4 cylinders,hybrid,10533,,manual,NC,gray
9482,29741,1998,,Altima,excellent,other,hybrid,45493,salvage,manual,CA,silver
4215,10767,2021,Hyundai,,like new,6 cylinders,,228597,clean,manual,IL,other
123,70124,2009,BMW,Golf,good,other,diesel,58355,,manual,FL,green
4569,46025,1998,Ford,Altima,salvage,4 cylinders,electric,236930,salvage,,NY,white
4797,24411,2011,,,salvage,other,,92076,salvage,,FL,
3169,35029,2012,Nissan,,,3 cylinders,diesel,246184,clean,automatic,IL,black
6648,79860,2018,,C-Class,excellent,3 cylinders,gas,244345,clean,automatic,TX,black
5658,53863,2008,BMW,Rio,fair,4 cylinders,diesel,100983,salvage,automatic,IL,green
7543,70335,2001,Ford,Civic,salvage,8 cylinders,gas,135366,salvage,manual,GA,gray
8237,66294,1997,Mercedes,3 Series,fair,3 cylinders,diesel,9211,clean,manual,IL,red
3401,64253,2018,Mercedes,Elantra,,4 cylinders,,118445,,,TX,silver
4962,1228,2021,Mercedes,Focus,fair,6 cylinders,diesel,58577,clean,automatic,PA,black
3656,27160,2021,Nissan,Corolla,excellent,6 cylinders,electric,60651,rebuilt,,CA,red
9910,51318,2005,Honda,3 Series,like new,6 cylinders,electric,158014,rebuilt,automatic,IL,
1774,55256,2001,Volkswagen,,excellent,4 cylinders,electric,157884,,automatic,CA,other
5052,61530,2013,Honda,C-Class,,6 cylinders,hybrid,10771,salvage,manual,IL,white
1976,23623,2007,Chevrolet,Altima,salvage,3 cylinders,,238621,clean,automatic,IL,
433,35231,2009,Hyundai,Civic,excellent,8 cylinders,diesel,199813,rebuilt,automatic,MI,red
6736,30563,2009,Kia,Golf,fair,6 cylinders,electric,84651,clean,manual,TX,gray
9607,76500,2000,BMW,Altima,,6 cylinders,diesel,91958,,manual,MI,silver
5031,57233,2019,Volkswagen,3 Series,,8 cylinders,gas,14738,,manual,FL,black
9394,23845,2009,BMW,C-Class,good,8 cylinders,diesel,163498,,automatic,CA,white
5016,79931,2002,,,like new,,,88209,rebuilt,,NC,blue
7092,36807,2011,,Corolla,excellent,,gas,215841,rebuilt,automatic,PA,silver
2623,3371,2011,Nissan,,fair,6 cylinders,,42041,rebuilt,,GA,silver
7210,,2012,Kia,,,8 cylinders,gas,177680,clean,,FL,blue
7103,50310,2006,,Golf,excellent,,hybrid,179871,clean,automatic,OH,blue
1093,20809,1999,Volkswagen,Corolla,like new,other,diesel,169932,rebuilt,automatic,GA,
5862,21477,1995,,,excellent,other,,42442,rebuilt,,NY,green
4882,21968,2012,Mercedes,Elantra,fair,8 cylinders,hybrid,6560,,,OH,blue
6367,51272,2007,Nissan,C-Class,,6 cylinders,hybrid,100868,clean,,NC,other
10,46187,1999,BMW,Impala,fair,,,63862,,manual,FL,red
9509,70017,2012,Volkswagen,Corolla,salvage,8 cylinders,diesel,3386,clean,,MI,silver
6603,16460,2007,Ford,Altima,like new,6 cylinders,gas,141858,salvage,,CA,blue
2740,37429,2004,,Impala,fair,4 cylinders,electric,188607,,,IL,white
4006,62129,2016,Honda,3 Series,good,3 cylinders,,166089,salvage,,OH,black
3994,12829,2000,Volkswagen,Civic,salvage,4 cylinders,hybrid,137854,rebuilt,automatic,IL,red
7106,76493,2018,Ford,Altima,,,,173626,clean,automatic,MI,blue
1444,67505,2014,Ford,,like new,3 cylinders,electric,190897,rebuilt,manual,GA,other
608,57133,1999,Honda,C-Class,,6 cylinders,,146789,,,MI,
8496,36758,2021,Toyota,Corolla,salvage,3 cylinders,diesel,85556,rebuilt,manual,OH,other
7160,37646,2003,BMW,Corolla,excellent,8 cylinders,hybrid,219559,,manual,NY,green
6236,67945,2013,Hyundai,Civic,good,3 cylinders,,151012,clean,automatic,GA,black
7308,35918,2011,Kia,Golf,fair,3 cylinders,electric,245717,rebuilt,,MI,silver
9596,71588,2012,,Altima,,other,gas,181274,,,TX,silver
9566,67935,1997,Volkswagen,Impala,excellent,4 cylinders,gas,124465,,automatic,OH,red
8905,20442,2014,Honda,Civic,fair,other,electric,178378,clean,automatic,FL,
3067,46314,2019,Chevrolet,Civic,like new,4 cylinders,,176222,salvage,,OH,gray
5348,69610,2021,Hyundai,C-Class,excellent,8 cylinders,diesel,155802,,automatic,OH,other
9220,11620,2010,Toyota,Elantra,good,3 cylinders,,,salvage,,CA,gray
2619,3485,2001,BMW,Impala,like new,other,gas,175129,salvage,manual,NY,green
3149,50341,2010,,,,8 cylinders,diesel,119272,clean,automatic,PA,blue
5491,38452,2000,BMW,,excellent,,,204797,rebuilt,,OH,gray
6113,45173,2001,Toyota,Golf,like new,,gas,72656,rebuilt,automatic,PA,red
8478,33035,2013,BMW,,like new,4 cylinders,diesel,56143,,automatic,NC,black
4064,39047,2014,Mercedes,Golf,like new,4 cylinders,hybrid,51617,clean,automatic,PA,white
260,3463,2010,Ford,Impala,salvage,,,132725,clean,,IL,white
8754,50422,2016,Nissan,Impala,fair,4 cylinders,electric,209075,rebuilt,automatic,PA,white
969,35701,2016,,Civic,like new,other,electric,160467,rebuilt,manual,IL,black
5849,12626,,,Rio,excellent,4 cylinders,hybrid,128103,salvage,automatic,CA,blue
3918,66048,2006,,Impala,good,other,hybrid,19164,salvage,automatic,CA,other
1866,29624,2004,Ford,Altima,like new,,gas,123775,,automatic,IL,silver
4863,36724,2018,Nissan,Elantra,salvage,6 cylinders,gas,109210,salvage,automatic,IL,gray
2688,31474,2011,Nissan,,good,,gas,87556,,automatic,MI,
6561,47076,2015,Chevrolet,C-Class,excellent,6 cylinders,diesel,68842,,automatic,NC,white
2304,23101,2014,BMW,,excellent,8 cylinders,gas,57690,,automatic,GA,green
7596,11654,2003,Honda,Corolla,good,8 cylinders,diesel,140676,,,PA,white
606,37159,2004,BMW,Golf,,8 cylinders,electric,221900,salvage,automatic,OH,blue
4349,59697,2021,Honda,C-Class,like new,other,,136738,rebuilt,manual,NC,red
4049,19739,2003,Ford,,,,electric,25947,clean,,GA,green
3334,71545,1997,Chevrolet,Impala,,other,gas,90885,salvage,manual,NY,other
778,6971,2015,Honda,Civic,fair,8 cylinders,diesel,42688,clean,automatic,NC,black
3946,13063,2017,Nissan,Civic,salvage,4 cylinders,diesel,152958,clean,automatic,NC,gray
6147,22837,2011,Toyota,Elantra,salvage,6 cylinders,,44628,salvage,manual,OH,gray
9644,2279,2019,Volkswagen,Golf,fair,3 cylinders,,242328,,,NC,black
6046,55744,2011,Toyota,3 Series,excellent,other,electric,31855,clean,manual,MI,white
1785,45837,2006,Volkswagen,Civic,,8 cylinders,,46538,clean,manual,NY,gray
6777,42449,2022,Honda,Elantra,,,diesel,64645,clean,manual,NC,silver
1498,8189,2012,Volkswagen,Impala,like new,4 cylinders,diesel,36304,,,NY,gray
351,51598,2014,,Civic,salvage,6 cylinders,gas,238032,salvage,manual,NC,blue
2709,9287,2009,Honda,Rio,excellent,8 cylinders,electric,166089,salvage,manual,PA,
673,35988,2022,Mercedes,3 Series,fair,3 cylinders,diesel,136329,salvage,,FL,green
7362,28536,,Volkswagen,C-Class,,3 cylinders,electric,75639,rebuilt,automatic,OH,white
7116,16454,2004,BMW,Altima,,,diesel,189244,rebuilt,,PA,gray
8365,48088,2018,Toyota,Rio,,8 cylinders,electric,245057,,manual,PA,blue
949,15171,1999,Hyundai,Rio,,6 cylinders,hybrid,197972,,manual,FL,gray
5653,58354,2010,Volkswagen,Focus,,,hybrid,114766,clean,manual,NY,silver
6630,44913,2004,Chevrolet,3 Series,like new,4 cylinders,,115440,rebuilt,,PA,
7109,49367,2003,Kia,Rio,excellent,8 cylinders,gas,79021,,,NY,
2560,12842,2010,Kia,Impala,fair,3 cylinders,hybrid,117410,,manual,TX,other
6463,6377,2007,Ford,C-Class,salvage,4 cylinders,hybrid,26714,salvage,,GA,blue
9845,43890,2019,Kia,C-Class,fair,8 cylinders,diesel,38507,salvage,,PA,
3660,10467,2014,,,fair,other,diesel,44938,salvage,automatic,GA,silver
2900,3820,2001,,,,8 cylinders,hybrid,193670,,automatic,PA,blue
1343,73016,2017,,Rio,fair,,electric,81890,salvage,manual,NC,black
8248,,2005,Mercedes,Altima,like new,4 cylinders,hybrid,89995,,manual,IL,red
6176,59429,2015,Kia,Altima,,,hybrid,22911,clean,manual,IL,green
120,75777,1997,Mercedes,Elantra,fair,other,diesel,46602,clean,automatic,GA,black
2164,61035,1999,BMW,Golf,salvage,4 cylinders,diesel,156018,clean,,FL,gray
125,24120,2008,Ford,3 Series,salvage,3 cylinders,hybrid,134466,,automatic,PA,blue
3098,18069,2015,Ford,Corolla,fair,,diesel,80615,,,PA,black
1803,7301,2007,Kia,3 Series,,4 cylinders,,112085,,,FL,white
9905,42449,2013,Nissan,Civic,,6 cylinders,hybrid,226832,clean,,IL,blue
2280,64674,2008,Toyota,Focus,like new,3 cylinders,gas,213651,salvage,,TX,white
2073,57199,2009,Hyundai,Corolla,like new,6 cylinders,gas,121435,rebuilt,automatic,TX,green
3225,54247,2020,BMW,Rio,fair,6 cylinders,gas,78950,clean,,NC,
1486,69550,1997,Hyundai,Civic,fair,4 cylinders,gas,200293,,,CA,gray
5851,13730,2020,BMW,,excellent,8 cylinders,gas,5688,clean,manual,TX,red
3520,28329,2021,,Altima,good,3 cylinders,,51719,,,GA,white
2650,77131,2017,Kia,Corolla,fair,,hybrid,130372,salvage,automatic,GA,blue
6283,30732,2004,Mercedes,C-Class,fair,3 cylinders,,227264,salvage,manual,FL,red
4255,26526,1996,Toyota,,good,3 cylinders,gas,203741,clean,automatic,IL,red
2235,39610,2012,Toyota,Corolla,good,4 cylinders,hybrid,223531,salvage,automatic,NY,silver
4782,79557,2009,,Corolla,excellent,4 cylinders,,58489,,,FL,other
4849,74186,2017,Honda,Rio,excellent,other,,105680,,automatic,CA,gray
2752,20580,2015,BMW,Elantra,fair,6 cylinders,gas,106492,salvage,automatic,FL,black
9847,28672,2007,Volkswagen,Civic,excellent,4 cylinders,diesel,142031,rebuilt,manual,NC,
2245,37884,2010,Hyundai,Civic,excellent,6 cylinders,hybrid,73856,rebuilt,,CA,white
9166,27372,2008,Honda,,,,electric,202767,salvage,manual,FL,green
4465,15408,2015,,Altima,like new,other,,163423,,manual,TX,green
4477,15828,2015,Ford,Impala,,8 cylinders,diesel,48765,rebuilt,manual,TX,blue
4362,62547,1997,Hyundai,Impala,fair,,electric,238745,salvage,,CA,green
8185,79032,2011,,,good,4 cylinders,gas,154792,rebuilt,,GA,red
4432,55837,2012,Ford,3 Series,fair,4 cylinders,,202171,salvage,automatic,TX,white
6398,56261,2003,Hyundai,,fair,6 cylinders,electric,168000,rebuilt,manual,IL,white
7317,36131,1997,Kia,Corolla,like new,8 cylinders,hybrid,3497,rebuilt,manual,GA,white
8144,24276,1999,Hyundai,,like new,4 cylinders,hybrid,125061,,automatic,IL,other
6465,41010,2008,Honda,3 Series,like new,3 cylinders,gas,121778,clean,,CA,gray
3442,29640,1997,,,,4 cylinders,,72656,,manual,NC,other
675,9140,2011,,,like new,3 cylinders,electric,218252,rebuilt,manual,GA,
8699,32812,2013,,Focus,salvage,,gas,108626,salvage,automatic,OH,green
68,65671,1998,,Civic,salvage,,diesel,222703,rebuilt,manual,CA,gray
7860,44925,1999,Kia,Focus,excellent,other,hybrid,47380,rebuilt,,TX,silver
8384,65777,2006,Toyota,C-Class,salvage,6 cylinders,diesel,52774,clean,manual,TX,blue
8932,41821,2010,,,excellent,6 cylinders,electric,6444,clean,manual,FL,black
3917,45546,2006,,C-Class,,other,electric,46140,rebuilt,manual,MI,silver
286,32321,2016,BMW,C-Class,salvage,8 cylinders,,240613,salvage,automatic,CA,gray
1596,14626,,Mercedes,Corolla,good,4 cylinders,gas,131835,salvage,automatic,OH,black
9857,76245,2015,Toyota,Corolla,,3 cylinders,electric,119567,clean,,NC,other
3644,4925,2002,Mercedes,,fair,3 cylinders,diesel,204932,clean,automatic,PA,other
9379,,2009,Ford,Altima,,3 cylinders,electric,117548,,,CA,blue
6598,76949,2004,Nissan,Elantra,,3 cylinders,electric,3162,clean,automatic,TX,gray
342,29430,2008,,Corolla,good,other,hybrid,9689,salvage,manual,CA,other
3398,78006,1998,Hyundai,Rio,,other,hybrid,52954,rebuilt,manual,CA,other
846,46298,2007,Nissan,C-Class,salvage,3 cylinders,gas,6769,,manual,NC,
688,77420,2011,Volkswagen,Rio,like new,,diesel,47627,salvage,,OH,
9127,35050,2019,BMW,Rio,good,,hybrid,62535,salvage,automatic,GA,black
8965,21198,2001,Ford,Elantra,good,4 cylinders,,52870,,automatic,CA,gray
4661,32158,2022,Kia,,fair,6 cylinders,hybrid,86372,clean,,GA,gray
3466,42020,2017,Hyundai,Rio,,4 cylinders,,172380,rebuilt,manual,GA,silver
4259,7985,1995,Kia,,good,,,142319,salvage,manual,NY,red
7739,75952,2021,Honda,Elantra,good,4 cylinders,gas,58747,salvage,manual,MI,silver
1910,14808,2007,Toyota,Impala,,3 cylinders,gas,9295,,manual,NC,blue
1865,73135,2014,Toyota,Civic,like new,3 cylinders,electric,122,rebuilt,automatic,NY,
8076,7936,1999,Hyundai,C-Class,like new,4 cylinders,gas,38923,clean,manual,NC,black
6440,36831,1997,BMW,C-Class,fair,4 cylinders,,207356,clean,automatic,NC,gray
8643,37760,2021,,Altima,,8 cylinders,hybrid,51624,rebuilt,manual,FL,black
3304,55606,2011,Toyota,Corolla,good,6 cylinders,diesel,97810,,,NY,other
4033,4121,2019,Volkswagen,3 Series,like new,,gas,58973,clean,manual,IL,green
8266,3120,2004,Mercedes,,,6 cylinders,electric,96828,salvage,manual,MI,red
8552,74900,2013,Chevrolet,Civic,,6 cylinders,hybrid,149807,clean,,TX,gray
4616,57447,2009,BMW,Golf,like new,other,gas,62068,clean,automatic,TX,gray
1493,46396,2021,,Civic,fair,3 cylinders,electric,64738,clean,,NC,red
3618,52029,2011,Volkswagen,Impala,good,6 cylinders,electric,52445,,,IL,gray
6987,45448,1998,BMW,C-Class,salvage,8 cylinders,electric,185663,salvage,automatic,TX,black
1784,64710,2015,Nissan,,like new,3 cylinders,diesel,96770,,automatic,OH,blue
760,37919,2006,,C-Class,fair,8 cylinders,gas,43007,clean,automatic,FL,red
9163,45500,1996,Nissan,Impala,fair,other,electric,123522,clean,automatic,MI,other
2409,28343,2004,,Rio,salvage,6 cylinders,,193281,,automatic,MI,green
4060,49124,2015,Hyundai,Elantra,like new,3 cylinders,electric,4494,clean,automatic,OH,gray
4875,36642,2008,Mercedes,Golf,,3 cylinders,diesel,81594,rebuilt,,MI,
5042,10916,2000,Kia,Impala,fair,8 cylinders,,53161,rebuilt,,FL,red
1793,67208,2011,Ford,,good,other,,13106,,automatic,CA,red
7937,30306,2000,Ford,Altima,,8 cylinders,diesel,245573,salvage,automatic,FL,green
48,34385,2003,,Corolla,good,,,188755,rebuilt,manual,CA,black
9035,1881,2012,BMW,Rio,,,gas,6762,clean,automatic,TX,red
1439,30757,2016,Nissan,Elantra,,,diesel,187327,rebuilt,automatic,CA,silver
1864,76721,2006,Toyota,Focus,,6 cylinders,,22681,clean,manual,NY,blue
4351,9249,2015,BMW,Focus,excellent,6 cylinders,,209805,rebuilt,automatic,GA,black
4372,61747,1998,Nissan,Rio,,6 cylinders,gas,4056,salvage,,NC,silver
2823,77686,2016,Volkswagen,Rio,like new,8 cylinders,hybrid,117384,clean,,NY,gray
2732,20628,1999,Kia,Corolla,fair,3 cylinders,gas,21933,rebuilt,manual,CA,
3431,35581,1996,BMW,,,other,,141158,,,IL,other
8236,7089,1998,BMW,Impala,good,,hybrid,105042,salvage,automatic,OH,red
1027,8993,1996,Nissan,,salvage,,hybrid,138528,clean,,NC,blue
9949,11053,1998,Toyota,Rio,excellent,8 cylinders,hybrid,211023,,automatic,NC,red
9788,14394,2003,Mercedes,,,other,,10549,salvage,,MI,green
2248,67177,2017,Nissan,Civic,good,3 cylinders,hybrid,93281,salvage,automatic,GA,green
7767,77420,2022,Kia,Elantra,salvage,,,240746,,,IL,gray
5576,73869,2011,Kia,Altima,excellent,other,hybrid,141574,,manual,NC,red
9328,63324,2018,Chevrolet,,salvage,other,gas,79230,rebuilt,,MI,gray
5665,63052,2003,Kia,Altima,excellent,4 cylinders,gas,214860,,automatic,GA,silver
3992,44528,2011,,Impala,like new,4 cylinders,diesel,150920,,,PA,white
4356,45945,2015,Honda,,fair,4 cylinders,diesel,161828,rebuilt,,IL,green
3064,17699,2018,Kia,C-Class,like new,3 cylinders,gas,152713,,automatic,IL,other
2761,21107,2013,Volkswagen,Corolla,like new,8 cylinders,,41345,salvage,,NC,white
5774,38441,1999,Kia,Rio,like new,8 cylinders,electric,212669,,automatic,OH,gray
5219,12754,1999,Nissan,Focus,excellent,8 cylinders,,34671,salvage,,CA,white
5186,48382,2012,Nissan,Rio,,,gas,173230,,automatic,OH,white
1958,20113,2004,Volkswagen,Corolla,,other,gas,249347,salvage,automatic,CA,silver
3232,78209,1995,BMW,3 Series,excellent,other,gas,215064,salvage,manual,TX,green
786,51726,2014,Hyundai,Altima,,8 cylinders,diesel,154428,salvage,,MI,other
4360,40422,2002,Mercedes,Golf,salvage,3 cylinders,diesel,87448,,manual,PA,black
9408,49615,2012,Mercedes,Focus,,6 cylinders,diesel,222361,clean,manual,IL,green
3069,7763,2009,Ford,Rio,salvage,other,hybrid,32703,clean,,NY,red
3262,33459,2003,Chevrolet,Focus,salvage,other,hybrid,214436,,automatic,GA,white
3538,40350,2007,Hyundai,Golf,,other,diesel,109980,clean,manual,PA,green
7461,75950,2004,Mercedes,Impala,like new,other,diesel,90165,clean,,NC,white
3297,41083,2006,Chevrolet,,,other,hybrid,163046,,manual,OH,
5377,14444,2006,Mercedes,C-Class,salvage,,electric,188414,rebuilt,manual,MI,white
929,43658,2009,Mercedes,C-Class,,8 cylinders,diesel,149584,salvage,manual,MI,green
5437,28795,2021,Ford,Rio,salvage,8 cylinders,electric,93985,salvage,manual,CA,red
3765,19101,2017,Nissan,Civic,fair,6 cylinders,electric,155216,,manual,PA,green
7785,22105,2007,Honda,Focus,fair,3 cylinders,diesel,112461,clean,automatic,FL,silver
3949,72974,2005,Mercedes,C-Class,excellent,4 cylinders,hybrid,116332,,,OH,red
3965,68687,2020,Chevrolet,Focus,fair,other,hybrid,81868,rebuilt,,NY,black
7551,59973,2022,Toyota,Focus,like new,other,,83094,clean,automatic,IL,silver
3854,12090,2003,Mercedes,Rio,excellent,4 cylinders,diesel,14195,,automatic,OH,gray
856,58192,2006,Toyota,Corolla,,4 cylinders,gas,13017,salvage,manual,CA,silver
1062,8618,2015,Chevrolet,Elantra,good,8 cylinders,gas,239520,salvage,,FL,blue
5947,37918,2009,BMW,Rio,salvage,other,,29847,clean,,TX,blue
1797,32129,2018,Toyota,Golf,,other,hybrid,11497,,manual,OH,blue
7651,57721,2008,Mercedes,Civic,good,other,diesel,119547,clean,manual,PA,white
9384,36569,1995,Toyota,Altima,excellent,8 cylinders,gas,26076,rebuilt,,TX,
8217,70169,1996,,3 Series,salvage,8 cylinders,diesel,188287,rebuilt,,GA,blue
9912,22107,2014,Chevrolet,Focus,good,4 cylinders,gas,75501,rebuilt,automatic,TX,silver
4272,34045,2021,Kia,Rio,good,,hybrid,242344,clean,automatic,IL,
6757,64146,2013,Hyundai,Civic,good,4 cylinders,diesel,109150,rebuilt,manual,FL,other
4958,74469,1995,BMW,Golf,,,,80800,rebuilt,,FL,silver
2302,48164,2007,Ford,Impala,like new,other,,70557,clean,automatic,MI,silver
9933,,2017,Toyota,,salvage,,gas,42005,clean,,NY,black
4154,43826,2005,Ford,Civic,good,other,hybrid,33546,clean,automatic,PA,
8746,1551,1998,Chevrolet,Corolla,good,3 cylinders,hybrid,43959,clean,,FL,black
2123,65104,1995,BMW,Rio,fair,8 cylinders,gas,134868,salvage,automatic,TX,
8558,61348,1997,Ford,Impala,excellent,6 cylinders,diesel,170703,rebuilt,manual,OH,blue
9404,17665,1997,Ford,,excellent,8 cylinders,,140714,salvage,manual,PA,other
2579,50129,1996,Hyundai,Rio,like new,other,electric,133670,salvage,automatic,CA,white
7573,35120,2000,,Impala,,3 cylinders,gas,222998,rebuilt,manual,OH,red
1425,52158,2003,Chevrolet,3 Series,salvage,other,diesel,10269,salvage,,OH,black
2125,78922,2021,Mercedes,Focus,good,other,diesel,212738,salvage,automatic,CA,black
2653,59674,2012,Chevrolet,,good,3 cylinders,diesel,231138,,,PA,green
867,41594,2010,Toyota,,salvage,,gas,188088,clean,automatic,PA,red
6099,26379,2016,,3 Series,excellent,,hybrid,124628,rebuilt,automatic,MI,red
